"year" "PC1_score" "spline_15" "klp_sd" "ulp_sd" "total_sd"
715 -0.100990316782412 0.618984525594896 31 27 58
716 -0.816398381771802 0.681842988099409 31 27 58
717 0.424581893503443 0.767586657199858 31 27 58
718 1.35356942468103 0.866441493958589 31 27 58
719 1.5893097984442 0.956406118610795 31 27 58
720 0.922029117342052 1.02696395547376 31 28 59
721 0.254722401995081 1.08254855073669 31 28 59
722 2.425739145758 1.12443975283875 31 28 59
723 0.834502498222742 1.14306610725292 31 28 59
724 1.576490037528 1.14973233819065 31 28 59
725 1.37337616753477 1.15827676520198 32 28 60
726 -1.57033639388861 1.1908165713502 32 26 58
727 1.14536335442852 1.26190617440072 32 26 58
728 2.45111121995584 1.32993813416736 32 26 58
729 2.39835101885229 1.34249880135705 32 26 58
730 1.31671257040078 1.27500391429963 32 26 58
731 1.3986280993725 1.13050511124785 32 26 58
732 1.00115082310822 0.919703055402328 32 26 58
733 2.26757496562962 0.659433024905878 32 26 58
734 -0.4805333168042 0.377828574139421 32 26 58
735 -0.871772756875479 0.13204120123163 32 26 58
736 -1.1310313341144 -0.0352932004433388 32 26 58
737 1.35113602855584 -0.112166219939776 31 26 57
738 -2.72286497427241 -0.106699898420813 31 26 57
739 0.407249457731045 -0.0160296971139726 30 26 56
740 1.20742007205685 0.118696642856783 30 26 56
741 0.549694788088877 0.257181423058463 30 26 56
742 0.250217165494549 0.385143546737256 30 26 56
743 0.74024146808913 0.499198937801988 30 26 56
744 0.119971159693669 0.595931967732939 30 26 56
745 1.09432200497561 0.673739626833449 30 26 56
746 0.861349420173167 0.724645350069663 30 26 56
747 -0.315697951684661 0.747563590264647 30 26 56
748 1.60191158970716 0.740916948382238 30 26 56
749 1.15970259323128 0.686425536976111 30 26 56
750 1.87483577223044 0.580452699061878 30 26 56
751 -1.48111064767731 0.440133689222123 30 26 56
752 0.748341742029389 0.3017393588454 30 26 56
753 1.68331194796842 0.17104321395105 30 26 56
754 -2.62133463785537 0.0608860781205207 30 26 56
755 1.77761873690551 0.00367480147240129 30 26 56
756 -1.43926313960872 -0.00637050763721603 30 26 56
757 -0.523599382524301 0.0402633975159639 30 26 56
758 0.981964516613735 0.1298909730961 29 26 55
759 -0.391649401784101 0.234274382179614 29 26 55
760 0.86814446670228 0.336558473759455 29 26 55
761 1.00093285345498 0.414141434799833 29 26 55
762 -0.166145497029173 0.455130486595015 29 26 55
763 0.71060816128882 0.459215473170817 29 26 55
764 1.80245332532591 0.417636246746124 29 26 55
765 1.27905450188635 0.33070959234776 29 26 55
766 -0.964198512176158 0.233328686508966 29 26 55
767 -1.99150521314791 0.1808106658413 29 23 52
768 0.472291933973352 0.197615715768909 29 24 53
769 1.23657911910285 0.258886327329783 29 24 53
770 -0.185113833870416 0.339272855811183 29 24 53
771 0.859021289696764 0.432209772376485 29 24 53
772 1.11169163252632 0.527575696275281 29 24 53
773 -0.209500196781322 0.624315217480601 29 24 53
774 -0.10170858043479 0.731272569915028 29 24 53
775 2.35103228755489 0.838902602549696 29 24 53
776 0.953034596754477 0.924045059858622 29 24 53
777 -0.380033321808084 0.990448228252543 29 26 55
778 1.32723023508541 1.04318211663295 29 26 55
779 1.32720420084058 1.06079627727677 29 26 55
780 1.23022373105806 1.02200505736596 29 26 55
781 1.9914087343913 0.913516046512722 29 26 55
782 1.0447692513171 0.733207453074621 29 26 55
783 0.116285733316477 0.503746110554987 29 26 55
784 0.0522401258946056 0.257735538908229 29 28 57
785 -0.526062532072149 0.0203715581138347 29 28 57
786 -0.0332369679163578 -0.192159034980149 29 28 57
787 -1.48858676608049 -0.375122945034706 29 28 57
788 0.621964530988958 -0.529041876344715 29 28 57
789 -0.109699869548427 -0.670568346215541 29 28 57
790 -1.81435781946696 -0.795567853581686 29 28 57
791 -0.00543893594898032 -0.887716740601799 29 28 57
792 -1.29394475464137 -0.944195645655329 29 28 57
793 -1.61626435668473 -0.951099775635896 29 28 57
794 -1.66492550717159 -0.900588326280359 29 28 57
795 -0.134312769137745 -0.804187896963109 29 28 57
796 -0.589999154667397 -0.689087517705832 29 28 57
797 -0.442823179800125 -0.572141525838913 29 27 56
798 -0.0628059200240249 -0.46407016427017 29 27 56
799 -1.15571117890469 -0.370372455575118 29 27 56
800 -1.10358629087171 -0.291678119430068 29 27 56
801 0.258415266727936 -0.246841418337471 29 27 56
802 0.829869681006429 -0.272816561144135 29 27 56
803 0.588793103085899 -0.394696382886748 29 27 56
804 0.176822973058253 -0.607304697028598 29 27 56
805 -1.90253834754601 -0.875600187190997 29 27 56
806 -0.989551990484846 -1.14867170036523 29 27 56
807 -2.33932075092706 -1.39184448016742 29 27 56
808 -1.69286227738824 -1.57730843028816 29 27 56
809 -2.16556902092175 -1.69647511608256 29 27 56
810 -2.13866631130385 -1.75039574799081 29 27 56
811 -0.416243705484261 -1.75233383143664 29 27 56
812 -2.85779699444875 -1.71907303187391 29 27 56
813 -1.49956009463026 -1.64781093005797 29 27 56
814 -0.524795625108824 -1.55149946419213 29 27 56
815 -2.69233747379213 -1.44062275092286 29 27 56
816 -0.867391381912897 -1.31025535575867 29 27 56
817 -1.55379029563906 -1.17362092477 29 27 56
818 -0.23594093284791 -1.0432269910991 29 27 56
819 -0.341645832107778 -0.932969106120328 29 27 56
820 -1.98596591604862 -0.839091390595265 30 27 57
821 -0.816075146469765 -0.747444510043241 30 27 57
822 -1.13989078266319 -0.66473477352573 30 27 57
823 0.127292534466738 -0.607399296498143 30 28 58
824 0.489067159409637 -0.598209471121128 31 28 59
825 -1.13147843095439 -0.641717846391487 31 28 59
826 -0.400358954550116 -0.718905950512367 31 28 59
827 -0.811174881618892 -0.813593758041801 31 28 59
828 -0.0879228327903085 -0.90556410434554 31 28 59
829 -2.49734247362833 -0.968720643949753 31 28 59
830 -1.02686078945242 -0.968017084040278 31 28 59
831 -0.863487985882459 -0.895886025291193 31 28 59
832 -2.07217615022329 -0.753644528832571 31 28 59
833 -0.769094527185731 -0.549011763158063 31 28 59
834 0.69031228196944 -0.317730276649118 32 28 60
835 -0.299136976723789 -0.10165245987786 32 28 60
836 0.425017832809934 0.075915047766541 32 28 60
837 0.422329275253177 0.19457582556901 32 28 60
838 0.96875344652502 0.241253441756936 32 28 60
839 1.11950214376503 0.213069498248132 32 28 60
840 0.116296890849972 0.127895447047863 33 28 61
841 -0.2206394264947 0.0258787213415489 33 28 61
842 -2.10486700868588 -0.0496854049757056 33 28 61
843 0.31193836161785 -0.0711651895915703 33 28 61
844 -0.666545006881268 -0.052406880902833 33 28 61
845 0.847950133853861 -0.0130899452981508 33 28 61
846 0.489150109991438 0.0208855413811262 33 28 61
847 0.94462968340134 0.0405423040416406 33 28 61
848 -0.466496126905987 0.0555698169472507 33 28 61
849 -1.3126158904254 0.0939362234910588 33 28 61
850 -0.324156062196945 0.170317195681276 33 29 62
851 1.08923352389414 0.26530589444353 33 29 62
852 0.66577489460626 0.346358015438105 33 29 62
853 0.621543468393793 0.396940660262419 33 29 62
854 -0.168924443523394 0.412456152449932 33 29 62
855 1.77354200135581 0.391572291001004 32 29 61
856 -0.59893039626449 0.329268097617899 32 28 60
857 0.62583445441891 0.241139626724771 32 28 60
858 -0.116566709125846 0.132797760714256 32 28 60
859 -0.12683665073457 0.0117067054509382 32 28 60
860 0.0252507465170718 -0.118524124966399 32 28 60
861 0.00996411687518875 -0.257670418765054 32 28 60
862 -0.837257781113454 -0.401894813158622 32 28 60
863 -0.0143515816569151 -0.543363320026135 32 28 60
864 -0.103953760329393 -0.679089545784167 32 28 60
865 -1.02033578106619 -0.794512970251391 32 28 60
866 -1.17805658353241 -0.861713883392008 32 28 60
867 -1.49813844403683 -0.856079356752746 32 28 60
868 -1.60559566754783 -0.763941723162856 32 28 60
869 -0.335768422995131 -0.590751816387161 32 29 61
870 -0.242285163359206 -0.361219854676249 32 29 61
871 -0.849152466257528 -0.0985311134566188 32 29 61
872 0.858389695804018 0.174027033355296 32 28 60
873 0.819392927277956 0.421883650400403 32 28 60
874 0.648108065998331 0.622701331283804 32 28 60
875 1.27847125730542 0.765942482688866 32 28 60
876 1.07732396203874 0.846260147015351 32 29 61
877 0.307903665693799 0.870141962070288 32 29 61
878 1.2835028220499 0.848562671954108 32 29 61
879 0.0254687161703175 0.784375248402921 31 29 60
880 1.86397142850729 0.682580490741161 31 29 60
881 0.528737561454098 0.540897100363078 31 28 59
882 0.0630215190359571 0.377333456662649 31 28 59
883 0.178488627549752 0.214097183170748 31 28 59
884 0.344651535147427 0.0667001474908259 31 28 59
885 -0.834234830721166 -0.050263140338335 31 28 59
886 0.175314652705189 -0.120698825022478 31 28 59
887 -0.606286372307548 -0.141657722105612 31 28 59
888 -1.57521062449466 -0.110521820995058 31 28 59
889 0.471099410566661 -0.0402049722409971 31 28 59
890 0.372885506421295 0.0265584424716851 31 29 60
891 0.731550511212273 0.0517895393967783 31 29 60
892 0.498295602063945 0.0107282542674337 31 29 60
893 1.76779589213678 -0.103156114094744 31 29 60
894 -1.65286864004175 -0.273300693335958 31 29 60
895 0.091153943838866 -0.449321463402891 31 29 60
896 -1.75332772408171 -0.596774955238264 31 29 60
897 -1.44396031151768 -0.683137737519721 31 29 60
898 -1.07719503278644 -0.700753028016387 31 29 60
899 -0.693357327561704 -0.665443980006937 31 29 60
900 -0.513652676217615 -0.604806353531432 32 30 62
901 0.486555660549977 -0.54847253130319 32 30 62
902 -0.717699060338629 -0.519036846402678 32 30 62
903 -0.314340655783871 -0.518403205978775 31 30 61
904 0.550311505270297 -0.546195181346941 31 30 61
905 -0.870704095006737 -0.593241692314268 31 30 61
906 -1.65155710294444 -0.628244496632379 31 30 61
907 -1.47540544941443 -0.625224208861575 31 30 61
908 -0.704018578342938 -0.584988729355299 31 30 61
909 -0.166867479859384 -0.531655461340224 31 30 61
910 -0.367710135713182 -0.494275122901729 31 30 61
911 -0.266209552718798 -0.494373175906547 31 30 61
912 0.512439186280452 -0.547835263898656 31 30 61
913 0.0501002116487943 -0.659774978128074 31 30 61
914 -1.31478555809387 -0.80873287258102 31 30 61
915 -1.53019657993717 -0.9558370400916 31 30 61
916 -1.08981170076073 -1.07190606223876 31 30 61
917 -1.59564524206331 -1.1422344998007 31 28 59
918 0.0727800091120519 -1.15775766200135 32 28 60
919 -2.33366131146766 -1.11249451605664 32 28 60
920 -1.69734891799962 -0.983801429084577 32 29 61
921 0.489563734230939 -0.771444380522699 31 29 60
922 -2.57923568753306 -0.48962916801852 31 29 60
923 -0.909512647302207 -0.141064123326544 31 29 60
924 1.33613916161551 0.231184350778474 31 29 60
925 1.4830934476517 0.563226838026956 31 29 60
926 1.55052728039355 0.814627958786285 31 29 60
927 0.416789978153894 0.97327591227138 31 29 60
928 1.38375509397012 1.04402629113895 31 29 60
929 0.865677597976601 1.02583266577756 31 29 60
930 1.24232894749971 0.920943977556166 31 29 60
931 1.89699667980541 0.731714315597397 31 29 60
932 1.06721992159362 0.472250690171159 31 29 60
933 -0.665228621936627 0.185276981914522 31 29 60
934 -0.863423631189817 -0.0726572393996959 31 29 60
935 -3.21811649619773 -0.263462043275788 31 29 60
936 0.882502301394202 -0.384799967820271 31 29 60
937 1.48135971928973 -0.492527336778 31 29 60
938 -0.717680464449471 -0.621523558006611 32 29 61
939 -0.858768498906515 -0.760148782483851 32 29 61
940 -0.700002478308046 -0.889115009069016 32 29 61
941 -1.41047308666825 -0.990681287592744 32 29 61
942 -0.857354286668746 -1.04588534293127 31 29 60
943 -1.49119609223328 -1.04244273797686 31 29 60
944 -1.88281083609623 -0.968656104822275 31 29 60
945 -0.943372585434991 -0.82576092293839 32 29 61
946 -0.571636377474079 -0.63665989512337 32 29 61
947 -0.0409422135062737 -0.431026194691566 32 28 60
948 0.320719707432171 -0.235800511232037 32 28 60
949 -0.791691374067188 -0.0667287785544417 33 28 61
950 0.517136358189407 0.0701464220178372 33 28 61
951 0.807799162368928 0.159052794870906 33 28 61
952 0.163597026258211 0.193000632618882 33 28 61
953 0.133016328618781 0.180457086550851 34 28 62
954 -0.123121470934724 0.132371023503993 34 28 62
955 0.225157169065245 0.0572559362836589 34 28 62
956 1.0987628867835 -0.0410001338812489 34 27 61
957 -0.0145546745988335 -0.150526283059024 33 27 60
958 -2.3383090053953 -0.234500984298577 33 27 60
959 -0.690977128595657 -0.258258453985891 33 27 60
960 0.821773126244002 -0.231832201821031 33 27 60
961 -0.563404803640207 -0.179524848104812 33 27 60
962 0.930242095286765 -0.10820551495438 33 27 60
963 -0.0121175592958079 -0.0218878726350554 33 27 60
964 -1.91206399125753 0.094807138728537 33 28 61
965 1.19387832831044 0.252490323505569 33 28 61
966 -0.297305421068688 0.4254653766226 33 28 61
967 1.79970041307651 0.593351025127905 34 28 62
968 1.27970841084609 0.731952048482766 34 28 62
969 0.186585182312179 0.840933342817015 34 28 62
970 1.14278378169838 0.934033684819694 34 28 62
971 0.975616566924607 1.01544404397429 34 28 62
972 0.657750132892138 1.09007793130114 34 28 62
973 0.473032512692721 1.16088434375577 35 28 63
974 2.24736947524771 1.2182059878963 34 26 60
975 1.26655425709435 1.24133092611464 34 26 60
976 0.421302653010088 1.22726908331013 34 26 60
977 2.28412106387916 1.17469322249834 33 26 59
978 1.89650382416194 1.07155679569776 33 26 59
979 1.09472447168161 0.928679583903694 33 26 59
980 0.526499819915159 0.78035604853443 34 28 62
981 -0.931150945811049 0.667218557789864 34 28 62
982 -0.233895126717395 0.61734060291167 34 28 62
983 0.638139044624653 0.620322123626756 34 28 62
984 2.18508363043263 0.640183553344361 36 28 64
985 0.956945431140579 0.644870027386844 36 28 64
986 0.774337971764318 0.635725489258403 36 28 64
987 1.04004232598549 0.629136391113544 36 28 64
988 -1.06463900032697 0.648043410499105 36 28 64
989 1.32958811898446 0.715744090623881 37 28 65
990 1.20178294766444 0.825644124628891 37 28 65
991 0.203097807961239 0.976889694970995 37 28 65
992 0.137521565119313 1.17552587596887 37 28 65
993 0.716546205916278 1.40832121260632 37 28 65
994 3.02633401119333 1.63322163255803 36 28 64
995 1.92764917049315 1.79579765095669 37 28 65
996 2.75970458120002 1.86733797707561 37 28 65
997 2.37185077594039 1.83356362910708 37 28 65
998 1.92235387729193 1.7019481280743 37 28 65
999 1.60377661796275 1.49672173368699 37 28 65
1000 0.303372394948446 1.24994923515574 37 28 65
1001 1.61816420607732 0.992166696280958 37 28 65
1002 0.0505063975326319 0.738244585598919 37 27 64
1003 -0.880015488242845 0.507515487283347 37 27 64
1004 1.83840369972319 0.301290173356342 37 27 64
1005 -0.372534888337918 0.0967608848818294 37 27 64
1006 0.571043323896168 -0.106860719134826 37 27 64
1007 -0.667499836076051 -0.308629623570593 37 27 64
1008 -0.0992119582864577 -0.497937235042029 37 27 64
1009 -1.06128424760747 -0.666016150270605 37 27 64
1010 -0.0375316731193062 -0.799785192697429 37 27 64
1011 -2.56136204680537 -0.888318595735211 37 27 64
1012 -0.521531261326796 -0.915658818812742 37 27 64
1013 -0.654860853034776 -0.894251284516108 37 27 64
1014 -1.0398192886179 -0.835808445776926 37 27 64
1015 -0.387001707856462 -0.746154264018876 37 27 64
1016 -0.475242871450319 -0.632228648406077 37 27 64
1017 -0.98028263687439 -0.49384184519561 37 27 64
1018 -0.339442691838828 -0.328235348056917 37 27 64
1019 -0.82974075175413 -0.14188598561321 37 27 64
1020 0.569001236943484 0.0524743454017488 37 27 64
1021 -0.168695316336653 0.230589494192131 37 27 64
1022 1.28461983323046 0.373226184391841 36 27 63
1023 1.21996866616066 0.46028291483163 36 28 64
1024 0.487375470673316 0.492211984162646 36 28 64
1025 -0.142522027904627 0.489708178437859 36 27 63
1026 -0.398467892049708 0.474020970282146 36 27 63
1027 0.912985171740505 0.448923114870068 36 27 63
1028 1.14934970104075 0.399418321112816 36 27 63
1029 -0.101381625954922 0.31940549266334 36 27 63
1030 1.21473028929642 0.218396514757201 36 27 63
1031 -1.02987258231121 0.106227110754833 36 27 63
1032 -0.0787996557847921 0.00519285043956028 36 27 63
1033 -0.220274151567011 -0.0810460031360977 36 27 63
1034 0.527620550273545 -0.157096410096099 36 27 63
1035 0.155481875606626 -0.227340541321248 36 27 63
1036 -0.694481777097921 -0.28085819536703 36 27 63
1037 -1.26911016622098 -0.297481530607405 36 27 63
1038 0.00227002881876747 -0.268552598558538 36 28 64
